"C:\DIANA\Section B\VolatilityWorkbench\vol.exe" -f "D:\SectionB\RAM Capture\RAM CAPTURE 3.raw" windows.ldrmodules.LdrModules 
Volatility 3 Framework 2.5.0
Pid	Process	Base	InLoad	InInit	InMem	MappedPath
1036	svchost.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
1036	svchost.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
1036	svchost.exe	0x75530000	True	True	True	\Windows\System32\wintrust.dll
1036	svchost.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
1036	svchost.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
1036	svchost.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
1036	svchost.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
1036	svchost.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
1036	svchost.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
1036	svchost.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
1128	dwm.exe	0x3e0000	True	False	True	\Windows\System32\dwm.exe

1128	dwm.exe	0x210000	False	False	False	\Windows\System32\en-US\dwm.exe.mui
1128	dwm.exe	0x1c0000	False	False	False	\Windows\System32\en-US\user32.dll.mui
1128	dwm.exe	0x43c0000	False	False	False	\Windows\resources\themes\aero\aero.msstyles
1128	dwm.exe	0x4f40000	False	False	False	\Windows\System32\en-US\d2d1.dll.mui
1128	dwm.exe	0x72830000	True	True	True	\Windows\System32\dwmcore.dll
1128	dwm.exe	0x71000000	True	True	True	\Windows\System32\dbghelp.dll
1128	dwm.exe	0x5f970000	True	True	True	\Windows\System32\wuceffects.dll
1128	dwm.exe	0x5a7a0000	True	True	True	\Windows\System32\d3d10warp.dll
1128	dwm.exe	0x6fef0000	True	True	True	\Windows\System32\BCP47Langs.dll
1128	dwm.exe	0x6e370000	True	True	True	\Windows\System32\vm3dum_10.dll
1128	dwm.exe	0x6dc20000	True	True	True	\Windows\System32\Windows.UI.Xaml.Controls.dll
1128	dwm.exe	0x6ee90000	True	True	True	\Windows\System32\Windows.UI.Xaml.dll
1128	dwm.exe	0x6ec60000	True	True	True	\Windows\System32\iertutil.dll
1128	dwm.exe	0x70f30000	True	True	True	\Windows\System32\cabinet.dll
1128	dwm.exe	0x70870000	True	True	True	\Windows\System32\OneCoreUAPCommonProxyStub.dll
1128	dwm.exe	0x70f50000	True	True	True	\Windows\System32\d3d10level9.dll
1128	dwm.exe	0x70fb0000	True	True	True	\Windows\System32\vm3dum.dll
1128	dwm.exe	0x716a0000	True	True	True	\Windows\System32\ISM.dll
1128	dwm.exe	0x71260000	True	True	True	\Windows\System32\Windows.Gaming.Input.dll
1128	dwm.exe	0x71210000	True	True	True	\Windows\System32\UIAnimation.dll
1128	dwm.exe	0x711a0000	True	True	True	\Windows\System32\xmllite.dll
1128	dwm.exe	0x713e0000	True	True	True	\Windows\System32\ninput.dll
1128	dwm.exe	0x71300000	True	True	True	\Windows\System32\WinTypes.dll
1128	dwm.exe	0x71440000	True	True	True	\Windows\System32\CoreUIComponents.dll
1128	dwm.exe	0x71b20000	True	True	True	\Windows\System32\dwmghost.dll
1128	dwm.exe	0x71790000	True	True	True	\Windows\System32\avrt.dll
1128	dwm.exe	0x717a0000	True	True	True	\Windows\System32\WindowsCodecs.dll
1128	dwm.exe	0x71ec0000	True	True	True	\Windows\System32\d3d11.dll
1128	dwm.exe	0x71b30000	True	True	True	\Windows\System32\D3DCompiler_47.dll
1128	dwm.exe	0x72640000	True	True	True	\Windows\System32\dcomp.dll
1128	dwm.exe	0x72120000	True	True	True	\Windows\System32\d2d1.dll
1128	dwm.exe	0x72780000	True	True	True	\Windows\System32\CoreMessaging.dll
1128	dwm.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
1128	dwm.exe	0x737d0000	True	True	True	\Windows\System32\dxgi.dll
1128	dwm.exe	0x72fe0000	True	True	True	\Windows\System32\apphelp.dll
1128	dwm.exe	0x72bd0000	True	True	True	\Windows\System32\dwmredir.dll
1128	dwm.exe	0x72b00000	True	True	True	\Windows\System32\uDWM.dll
1128	dwm.exe	0x72f00000	True	True	True	\Windows\System32\winmm.dll
1128	dwm.exe	0x72ed0000	True	True	True	\Windows\System32\winmmbase.dll
1128	dwm.exe	0x732c0000	True	True	True	\Windows\System32\dwmapi.dll
1128	dwm.exe	0x730a0000	True	True	True	\Windows\System32\uxtheme.dll
1128	dwm.exe	0x73410000	True	True	True	\Windows\System32\twinapi.appcore.dll
1128	dwm.exe	0x73390000	True	True	True	\Windows\System32\rmclient.dll
1128	dwm.exe	0x73760000	True	True	True	\Windows\System32\hid.dll
1128	dwm.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
1128	dwm.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
1128	dwm.exe	0x74230000	True	True	True	\Windows\System32\cryptsp.dll
1128	dwm.exe	0x73b50000	True	True	True	\Windows\System32\ntmarta.dll
1128	dwm.exe	0x74330000	True	True	True	\Windows\System32\bcrypt.dll
1128	dwm.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
1128	dwm.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
1128	dwm.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
1128	dwm.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
1128	dwm.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
1128	dwm.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
1128	dwm.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
1128	dwm.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
1128	dwm.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
1128	dwm.exe	0x76fa0000	True	True	True	\Windows\System32\imm32.dll
1128	dwm.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
1128	dwm.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
1128	dwm.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
1128	dwm.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
1128	dwm.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
1128	dwm.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
1128	dwm.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
1204	svchost.exe	0x6b4b0000	True	True	True	\Windows\System32\BFE.DLL
1204	svchost.exe	0x1270000	True	False	True	\Windows\System32\svchost.exe
1204	svchost.exe	0xdf0000	False	False	False	\Windows\System32\en-US\svchost.exe.mui
1204	svchost.exe	0x1220000	False	False	False	\Windows\System32\en-US\bfe.dll.mui
1204	svchost.exe	0x1230000	False	False	False	\Windows\System32\en-US\FirewallAPI.dll.mui
1204	svchost.exe	0x3310000	False	False	False	\Windows\System32\FirewallAPI.dll
1204	svchost.exe	0x5940000	False	False	False	\Windows\System32\en-US\ESENT.dll.mui
1204	svchost.exe	0x62310000	True	True	True	\Windows\System32\radardt.dll
1204	svchost.exe	0x68250000	True	True	True	\Windows\System32\pnpts.dll
1204	svchost.exe	0x65430000	True	True	True	\Windows\System32\srumapi.dll
1204	svchost.exe	0x65a80000	True	True	True	\Windows\System32\wfapigp.dll
1204	svchost.exe	0x67ee0000	True	True	True	\Windows\System32\srumsvc.dll
1204	svchost.exe	0x69550000	True	True	True	\Windows\System32\fwpolicyiomgr.dll
1204	svchost.exe	0x68aa0000	True	True	True	\Windows\System32\diagperf.dll
1204	svchost.exe	0x68360000	True	True	True	\Windows\System32\adhapi.dll
1204	svchost.exe	0x69060000	True	True	True	\Windows\System32\wdi.dll
1204	svchost.exe	0x69290000	True	True	True	\Windows\System32\version.dll
1204	svchost.exe	0x69870000	True	True	True	\Windows\System32\MPSSVC.dll
1204	svchost.exe	0x69580000	True	True	True	\Windows\System32\dps.dll
1204	svchost.exe	0x6add0000	True	True	True	\Windows\System32\esent.dll
1204	svchost.exe	0x6a620000	True	True	True	\Windows\System32\rasadhlp.dll
1204	svchost.exe	0x742c0000	True	True	True	\Windows\System32\wldp.dll
1204	svchost.exe	0x72780000	True	True	True	\Windows\System32\CoreMessaging.dll
1204	svchost.exe	0x6e770000	True	True	True	\Windows\System32\dhcpcsvc6.dll
1204	svchost.exe	0x6d2b0000	True	True	True	\Windows\System32\wship6.dll
1204	svchost.exe	0x6b680000	True	True	True	\Windows\System32\FWPUCLNT.DLL
1204	svchost.exe	0x6d150000	True	True	True	\Windows\System32\npmproxy.dll
1204	svchost.exe	0x6d2d0000	True	True	True	\Windows\System32\wshqos.dll
1204	svchost.exe	0x6d2c0000	True	True	True	\Windows\System32\WSHTCPIP.DLL
1204	svchost.exe	0x6e550000	True	True	True	\Windows\System32\dhcpcsvc.dll
1204	svchost.exe	0x703a0000	True	True	True	\Windows\System32\wevtapi.dll
1204	svchost.exe	0x70190000	True	True	True	\Windows\System32\wkscli.dll
1204	svchost.exe	0x6fde0000	True	True	True	\Windows\System32\MrmCoreR.dll
1204	svchost.exe	0x6ec60000	True	True	True	\Windows\System32\iertutil.dll
1204	svchost.exe	0x707f0000	True	True	True	\Windows\System32\taskschd.dll
1204	svchost.exe	0x705a0000	True	True	True	\Windows\System32\httpprxc.dll
1204	svchost.exe	0x707c0000	True	True	True	\Windows\System32\netprofm.dll
1204	svchost.exe	0x70ec0000	True	True	True	\Windows\System32\policymanager.dll
1204	svchost.exe	0x73a00000	True	True	True	\Windows\System32\authz.dll
1204	svchost.exe	0x732a0000	True	True	True	\Windows\System32\embeddedmodesvcapi.dll
1204	svchost.exe	0x72dc0000	True	True	True	\Windows\System32\msvcp110_win.dll
1204	svchost.exe	0x73770000	True	True	True	\Windows\System32\gpapi.dll
1204	svchost.exe	0x73ee0000	True	True	True	\Windows\System32\dnsapi.dll
1204	svchost.exe	0x73ea0000	True	True	True	\Windows\System32\IPHLPAPI.DLL
1204	svchost.exe	0x73b50000	True	True	True	\Windows\System32\ntmarta.dll
1204	svchost.exe	0x73ab0000	True	True	True	\Windows\System32\fwbase.dll
1204	svchost.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
1204	svchost.exe	0x73ed0000	True	True	True	\Windows\System32\netutils.dll
1204	svchost.exe	0x740b0000	True	True	True	\Windows\System32\mswsock.dll
1204	svchost.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
1204	svchost.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
1204	svchost.exe	0x74660000	True	True	True	\Windows\System32\sspicli.dll
1204	svchost.exe	0x74330000	True	True	True	\Windows\System32\bcrypt.dll
1204	svchost.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
1204	svchost.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
1204	svchost.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
1204	svchost.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
1204	svchost.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
1204	svchost.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
1204	svchost.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
1204	svchost.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
1204	svchost.exe	0x75530000	True	True	True	\Windows\System32\wintrust.dll
1204	svchost.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
1204	svchost.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
1204	svchost.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
1204	svchost.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
1204	svchost.exe	0x75710000	True	True	True	\Windows\System32\nsi.dll
1204	svchost.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
1204	svchost.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
1204	svchost.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
1204	svchost.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
1204	svchost.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
1204	svchost.exe	0x77800000	True	True	True	\Windows\System32\ole32.dll
1212	svchost.exe	0x3f0000	False	False	False	\Windows\System32\en-US\svchost.exe.mui
1212	svchost.exe	0x1270000	True	False	True	\Windows\System32\svchost.exe
1212	svchost.exe	0x1250000	False	False	False	\Windows\System32\en-US\iphlpsvc.dll.mui
1212	svchost.exe	0x4180000	False	False	False	\Windows\System32\en-US\wldap32.dll.mui
1212	svchost.exe	0x4250000	False	False	False	\Windows\System32\en-US\wuaueng.dll.mui
1212	svchost.exe	0x41a0000	False	False	False	\Windows\System32\msxml6r.dll
1212	svchost.exe	0x41d0000	False	False	False	\Windows\System32\en-US\newdev.dll.mui
1212	svchost.exe	0x4ea0000	False	False	False	\Windows\System32\en-US\gpsvc.dll.mui
1212	svchost.exe	0x45e0000	False	False	False	\Windows\System32\en-US\vsstrace.dll.mui
1212	svchost.exe	0x4670000	False	False	False	\Windows\System32\en-US\propsys.dll.mui
1212	svchost.exe	0x5ca0000	False	False	False	\Windows\System32\en-US\ESENT.dll.mui
1212	svchost.exe	0x6420000	False	False	False	\Windows\System32\en-US\qmgr.dll.mui
1212	svchost.exe	0x6440000	False	False	False	\Windows\System32\en-US\wer.dll.mui
1212	svchost.exe	0x6430000	False	False	False	\Windows\System32\en-US\winhttp.dll.mui
1212	svchost.exe	0x6ce0000	False	False	False	\Windows\System32\winnlsres.dll
1212	svchost.exe	0x6d00000	False	False	False	\Windows\System32\en-US\mswsock.dll.mui
1212	svchost.exe	0x6cf0000	False	False	False	\Windows\System32\en-US\winnlsres.dll.mui
1212	svchost.exe	0x7b00000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
1212	svchost.exe	0x656c0000	True	True	True	\Windows\System32\msxml6.dll
1212	svchost.exe	0x5e7b0000	True	True	True	\Windows\System32\vaultcli.dll
1212	svchost.exe	0x93b0000	False	False	False	\Windows\System32\en-US\sppc.dll.mui
1212	svchost.exe	0xfc20000	True	True	True	\Windows\System32\usocore.dll
1212	svchost.exe	0xf3a0000	True	True	True	\Windows\System32\wuapi.dll
1212	svchost.exe	0x59e10000	True	True	True	\Windows\System32\updatepolicy.dll
1212	svchost.exe	0x59d90000	True	True	True	\Windows\System32\updatehandlers.dll
1212	svchost.exe	0x635c0000	True	True	True	\Windows\System32\BitsProxy.dll
1212	svchost.exe	0x62060000	True	True	True	\Windows\System32\ExecModelClient.dll
1212	svchost.exe	0x5f850000	True	True	True	\Windows\System32\TokenBroker.dll
1212	svchost.exe	0x5f840000	True	True	True	\Windows\System32\tokenbinding.dll
1212	svchost.exe	0x61620000	True	True	True	\Windows\System32\execmodelproxy.dll
1212	svchost.exe	0x607a0000	True	True	True	\Windows\System32\wlidprov.dll
1212	svchost.exe	0x61f00000	True	True	True	\Windows\System32\OneCoreCommonProxyStub.dll
1212	svchost.exe	0x62330000	True	True	True	\Windows\System32\SettingSync.dll
1212	svchost.exe	0x621d0000	True	True	True	\Windows\System32\Windows.CloudStore.dll
1212	svchost.exe	0x621a0000	True	True	True	\Windows\System32\appinfoext.dll
1212	svchost.exe	0x623a0000	True	True	True	\Windows\System32\shacctprofile.dll
1212	svchost.exe	0x64710000	True	True	True	\Windows\System32\bitsperf.dll
1212	svchost.exe	0x64600000	True	True	True	\Windows\System32\bitsigd.dll
1212	svchost.exe	0x64570000	True	True	True	\Windows\System32\Windows.Storage.OneCore.dll
1212	svchost.exe	0x645a0000	True	True	True	\Windows\System32\upnp.dll
1212	svchost.exe	0x64620000	True	True	True	\Windows\System32\qmgr.dll
1212	svchost.exe	0x655a0000	True	True	True	\Windows\System32\wuuhosdeployment.dll
1212	svchost.exe	0x65570000	True	True	True	\Windows\System32\appinfo.dll
1212	svchost.exe	0x64960000	True	True	True	\Windows\System32\usoapi.dll
1212	svchost.exe	0x655d0000	True	True	True	\Windows\System32\wuuhext.dll
1212	svchost.exe	0x656a0000	True	True	True	\Windows\System32\msauserext.dll
1212	svchost.exe	0x71950000	True	True	True	\Windows\System32\gpsvc.dll
1212	svchost.exe	0x6c7c0000	True	True	True	\Windows\System32\drvstore.dll
1212	svchost.exe	0x6a230000	True	True	True	\Windows\System32\ncobjapi.dll
1212	svchost.exe	0x695b0000	True	True	True	\Windows\System32\wmidcom.dll
1212	svchost.exe	0x68940000	True	True	True	\Windows\System32\wpncore.dll
1212	svchost.exe	0x66be0000	True	True	True	\Windows\System32\HNetCfgClient.dll
1212	svchost.exe	0x658d0000	True	True	True	\Windows\System32\wlidsvc.dll
1212	svchost.exe	0x658b0000	True	True	True	\Windows\System32\Clipc.dll
1212	svchost.exe	0x685c0000	True	True	True	\Windows\System32\cdp.dll
1212	svchost.exe	0x66fc0000	True	True	True	\Windows\System32\IDStore.dll
1212	svchost.exe	0x68180000	True	True	True	\Windows\System32\dmcmnutils.dll
1212	svchost.exe	0x688a0000	True	True	True	\Windows\System32\winsqlite3.dll
1212	svchost.exe	0x69400000	True	True	True	\Windows\System32\clusapi.dll
1212	svchost.exe	0x68bc0000	True	True	True	\Windows\System32\wpnservice.dll
1212	svchost.exe	0x694d0000	True	True	True	\Windows\System32\resutils.dll
1212	svchost.exe	0x69550000	True	True	True	\Windows\System32\fwpolicyiomgr.dll
1212	svchost.exe	0x69710000	True	True	True	\Windows\System32\srvsvc.dll
1212	svchost.exe	0x69640000	True	True	True	\Windows\System32\mi.dll
1212	svchost.exe	0x695e0000	True	True	True	\Windows\System32\miutils.dll
1212	svchost.exe	0x69660000	True	True	True	\Windows\System32\sscoreext.dll
1212	svchost.exe	0x69670000	True	True	True	\Windows\System32\sscore.dll
1212	svchost.exe	0x697b0000	True	True	True	\Windows\System32\iphlpsvc.dll
1212	svchost.exe	0x69770000	True	True	True	\Windows\System32\httpprxm.dll
1212	svchost.exe	0x69750000	True	True	True	\Windows\System32\adhsvc.dll
1212	svchost.exe	0x69790000	True	True	True	\Windows\System32\NetSetupApi.dll
1212	svchost.exe	0x6a040000	True	True	True	\Windows\System32\Windows.ApplicationModel.dll
1212	svchost.exe	0x69930000	True	True	True	\Windows\System32\webio.dll
1212	svchost.exe	0x6a1c0000	True	True	True	\Windows\System32\wbem\wbemess.dll
1212	svchost.exe	0x6a6f0000	True	True	True	\Windows\System32\vssapi.dll
1212	svchost.exe	0x6a390000	True	True	True	\Windows\System32\wbem\esscli.dll
1212	svchost.exe	0x6a300000	True	True	True	\Windows\System32\wbem\repdrvfs.dll
1212	svchost.exe	0x6a250000	True	True	True	\Windows\System32\wbem\WmiPrvSD.dll
1212	svchost.exe	0x6a360000	True	True	True	\Windows\System32\wbem\wmiutils.dll
1212	svchost.exe	0x6a380000	True	True	True	\Windows\System32\wbem\wbemsvc.dll
1212	svchost.exe	0x6a5e0000	True	True	True	\Windows\System32\ProximityCommonPal.dll
1212	svchost.exe	0x6a4c0000	True	True	True	\Windows\System32\wbem\wbemcore.dll
1212	svchost.exe	0x6a3f0000	True	True	True	\Windows\System32\wbem\fastprox.dll
1212	svchost.exe	0x6a5c0000	True	True	True	\Windows\System32\ProximityServicePal.dll
1212	svchost.exe	0x6a630000	True	True	True	\Windows\System32\ProximityService.dll
1212	svchost.exe	0x6a5f0000	True	True	True	\Windows\System32\ProximityCommon.dll
1212	svchost.exe	0x6a620000	True	True	True	\Windows\System32\rasadhlp.dll
1212	svchost.exe	0x6a6d0000	True	True	True	\Windows\System32\vsstrace.dll

1212	svchost.exe	0x6ad20000	True	True	True	\Windows\System32\fveapi.dll
1212	svchost.exe	0x6a860000	True	True	True	\Windows\System32\wbemcomn.dll
1212	svchost.exe	0x6a820000	True	True	True	\Windows\System32\wbem\WMIsvc.dll
1212	svchost.exe	0x6a8d0000	True	True	True	\Windows\System32\wbem\wbemprox.dll
1212	svchost.exe	0x6b240000	True	True	True	\Windows\System32\wuaueng.dll
1212	svchost.exe	0x6b090000	True	True	True	\Windows\System32\shsvcs.dll
1212	svchost.exe	0x6add0000	True	True	True	\Windows\System32\esent.dll
1212	svchost.exe	0x6b680000	True	True	True	\Windows\System32\FWPUCLNT.DLL
1212	svchost.exe	0x6b550000	True	True	True	\Windows\System32\CredentialMigrationHandler.dll
1212	svchost.exe	0x6b8d0000	True	True	True	\Windows\System32\DeviceMetadataRetrievalClient.dll
1212	svchost.exe	0x703a0000	True	True	True	\Windows\System32\wevtapi.dll
1212	svchost.exe	0x6e440000	True	True	True	\Windows\System32\AppXDeploymentClient.dll
1212	svchost.exe	0x6c950000	True	True	True	\Windows\System32\DevPropMgr.dll
1212	svchost.exe	0x6c8c0000	True	True	True	\Windows\System32\newdev.dll
1212	svchost.exe	0x6c890000	True	True	True	\Windows\System32\DeviceSoftwareInstallationClient.dll
1212	svchost.exe	0x6c8b0000	True	True	True	\Windows\System32\devrtl.dll
1212	svchost.exe	0x6c940000	True	True	True	\Windows\System32\DeviceDriverRetrievalClient.dll
1212	svchost.exe	0x6d5d0000	True	True	True	\Windows\System32\wlanapi.dll
1212	svchost.exe	0x6d150000	True	True	True	\Windows\System32\npmproxy.dll
1212	svchost.exe	0x6cf90000	True	True	True	\Windows\System32\themeservice.dll
1212	svchost.exe	0x6ca70000	True	True	True	\Windows\System32\Sens.dll
1212	svchost.exe	0x6d330000	True	True	True	\Windows\System32\tbs.dll
1212	svchost.exe	0x6d460000	True	True	True	\Windows\System32\cryptngc.dll
1212	svchost.exe	0x6da30000	True	True	True	\Windows\System32\UserMgrProxy.dll
